"BBRefName","BBRefLink","BBRefID","BBRefBirthDate"
"Loy Vaught","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vaughlo01.html","vaughlo01",1968-02-27
"Rashad Vaughn","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vaughra01.html","vaughra01",1996-08-16
"Jan Veselý","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/veselja01.html","veselja01",1990-04-24
"Gundars Vētra","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vetragu01.html","vetragu01",1967-05-22
"João Vianna","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/viannjo01.html","viannjo01",1966-11-15
"Charlie Villanueva","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/villach01.html","villach01",1984-08-24
"Gabe Vincent","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vincega01.html","vincega01",1996-06-14
"Jay Vincent","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vinceja01.html","vinceja01",1959-06-10
"Sam Vincent","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vincesa01.html","vincesa01",1963-05-18
"Marcus Vinicius","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vincima01.html","vincima01",1984-05-31
"Fred Vinson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vinsofr01.html","vinsofr01",1971-01-28
"Gary Voce","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vocega01.html","vocega01",1965-11-24
"Alexander Volkov","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/volkoal01.html","volkoal01",1964-03-28
"Noah Vonleh","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vonleno01.html","vonleno01",1995-08-24
"Jake Voskuhl","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/voskuja01.html","voskuja01",1977-11-01
"Slavko Vraneš","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vranesl01.html","vranesl01",1983-01-30
"Stojko Vranković","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vrankst01.html","vrankst01",1964-01-22
"Jackson Vroman","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vromaja01.html","vromaja01",1981-06-06
"Nikola Vučević","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vucevni01.html","vucevni01",1990-10-24
"Sasha Vujačić","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/v/vujacsa01.html","vujacsa01",1984-03-08
"Dean Wade","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wadede01.html","wadede01",1996-11-20
"Dwyane Wade","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wadedw01.html","wadedw01",1982-01-17
"Mark Wade","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wadema01.html","wadema01",1965-10-15
"Von Wafer","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wafervo01.html","wafervo01",1985-07-21
"Dajuan Wagner","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wagneda02.html","wagneda02",1983-02-04
"Milt Wagner","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wagnemi01.html","wagnemi01",1963-02-20
"Moritz Wagner","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wagnemo01.html","wagnemo01",1997-04-26
"Dion Waiters","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/waitedi01.html","waitedi01",1991-12-10
"Antoine Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkean02.html","walkean02",1976-08-12
"Henry Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkebi01.html","walkebi01",1987-10-09
"Darrell Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkeda01.html","walkeda01",1961-03-09
"Kenny Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkeke01.html","walkeke01",1964-08-18
"Kemba Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkeke02.html","walkeke02",1990-05-08
"Lonnie Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkelo01.html","walkelo01",1998-12-14
"Samaki Walker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walkesa01.html","walkesa01",1976-02-25
"Ben Wallace","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wallabe01.html","wallabe01",1974-09-10
"Gerald Wallace","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wallage01.html","wallage01",1982-07-23
"John Wallace","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wallajo01.html","wallajo01",1974-02-09
"Rasheed Wallace","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wallara01.html","wallara01",1974-09-17
"Tyrone Wallace","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wallaty01.html","wallaty01",1994-06-10
"John Wall","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walljo01.html","walljo01",1990-09-06
"Matt Walsh","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/walshma01.html","walshma01",1982-12-02
"Rex Walters","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/waltere01.html","waltere01",1970-03-12
"Derrick Walton","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/waltode01.html","waltode01",1995-04-03
"Luke Walton","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/waltolu01.html","waltolu01",1980-03-28
"Brad Wanamaker","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wanambr01.html","wanambr01",1989-07-25
"Charlie Ward","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wardch01.html","wardch01",1970-10-12
"Casper Ware","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wareca01.html","wareca01",1990-01-17
"Jameel Warney","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/warneja01.html","warneja01",1994-01-31
"T.J. Warren","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/warretj01.html","warretj01",1993-09-05
"Willie Warren","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/warrewi01.html","warrewi01",1989-10-22
"Hakim Warrick","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/warriha01.html","warriha01",1982-07-08
"Julian Washburn","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/washbju01.html","washbju01",1991-12-18
"Darius Washington","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/washida01.html","washida01",1985-12-06
"Duane Washington","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/washidu01.html","washidu01",1964-08-31
"Eric Washington","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/washier01.html","washier01",1974-03-23
"P.J. Washington","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/washipj01.html","washipj01",1998-08-23
"Yuta Watanabe","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watanyu01.html","watanyu01",1994-10-13
"Tremont Waters","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watertr01.html","watertr01",1998-01-10
"Darryl Watkins","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watkida01.html","watkida01",1984-11-08
"C.J. Watson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watsocj01.html","watsocj01",1984-04-17
"Earl Watson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watsoea01.html","watsoea01",1979-06-12
"Jamie Watson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watsoja01.html","watsoja01",1972-02-23
"Paul Watson","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/watsopa01.html","watsopa01",1994-12-30
"Maalik Wayns","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/waynsma01.html","waynsma01",1991-05-02
"David Wear","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wearda01.html","wearda01",1990-09-21
"Travis Wear","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weartr01.html","weartr01",1990-09-21
"Clarence Weatherspoon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weathcl01.html","weathcl01",1970-09-08
"Quinndary Weatherspoon","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weathqu01.html","weathqu01",1996-09-10
"Kyle Weaver","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weaveky01.html","weaveky01",1986-02-18
"Chris Webber","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webbech01.html","webbech01",1973-03-01
"James Webb III","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webbja01.html","webbja01",1993-08-19
"Marcus Webb","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webbma01.html","webbma01",1970-05-09
"Spud Webb","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webbsp01.html","webbsp01",1963-07-13
"Briante Weber","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weberbr01.html","weberbr01",1992-12-29
"Jeff Webster","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webstje01.html","webstje01",1971-02-19
"Martell Webster","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/webstma02.html","webstma02",1986-12-04
"Sonny Weems","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/weemsso01.html","weemsso01",1986-07-08
"Bonzi Wells","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wellsbo01.html","wellsbo01",1976-09-28
"Bubba Wells","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wellsbu01.html","wellsbu01",1974-07-26
"Chris Welp","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/welpch01.html","welpch01",1964-01-02
"Jiří Welsch","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/welscji01.html","welscji01",1980-01-27
"Thomas Welsh","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/welshth01.html","welshth01",1996-02-03
"Bill Wennington","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wennibi01.html","wennibi01",1963-04-26
"Matt Wenstrom","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wenstma01.html","wenstma01",1970-11-04
"Robert Werdann","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/werdaro01.html","werdaro01",1970-09-12
"David Wesley","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wesleda01.html","wesleda01",1970-11-14
"Russell Westbrook","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westbru01.html","westbru01",1988-11-12
"David West","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westda01.html","westda01",1980-08-29
"Delonte West","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westde01.html","westde01",1983-07-26
"Doug West","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westdo01.html","westdo01",1967-05-27
"Mark West","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westma01.html","westma01",1960-11-05
"Mario West","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/westma02.html","westma02",1984-06-19
"Robert Whaley","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/whalero01.html","whalero01",1982-04-16
"Ennis Whatley","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/whatlen01.html","whatlen01",1962-08-11
"DeJuan Wheat","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wheatde01.html","wheatde01",1973-10-14
"Tyson Wheeler","https://www.basketball-reference.comhttps://www.basketball-reference.com/players/w/wheelty01.html","wheelty01",1975-10-08
